paper ID_df1,paper title_df1,author names_df1,publication venue_df1,year of publication_df1,bucket_df1,paper ID_df2,paper title_df2,author names_df2,publication venue_df2,year of publication_df2,bucket_df2,similarity_score,ID
53909f8c20f70186a0e401ba,highdimensional olap a minimal cubing approach,"xiaolei li, jiawei han, hector gonzalez",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,h,53e9a0eeb7602d97029d75d6,highdimensional olap a minimal cubing approach,"xiaolei li, jiawei han, hector gonzalez",vldb,2004,h,1.0,53909f8c20f70186a0e401ba53e9a0eeb7602d97029d75d6
53909f8c20f70186a0e401c8,clotho decoupling memory page layout from storage organization,"minglong shao, jiri schindler, steven w schlosser, anastassia ailamaki, gregory r ganger",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,c,53e9ae05b7602d97038138b6,clotho decoupling memory page layout from storage organization,"minglong shao, jiri schindler, steven w schlosser, anastassia ailamaki, gregory r ganger",vldb,2004,c,1.0,53909f8c20f70186a0e401c853e9ae05b7602d97038138b6
53909f8c20f70186a0e401c9,vision paper enabling privacy for the paranoids,"g aggarwal, m bawa, p ganesan, h garciamolina, k kenthapadi, n mishra, r motwani, u srivastava, d thomas, j widom, y xu",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,v,53e9a525b7602d9702e49109,vision paper enabling privacy for the paranoids,"gagan aggarwal, mayank bawa, prasanna ganesan, hector garciamolina, krishnaram kenthapadi, nina mishra, rajeev motwani, utkarsh srivastava, dilys thomas, jennifer widom, ying xu 0002",vldb,2004,v,1.0,53909f8c20f70186a0e401c953e9a525b7602d9702e49109
53909f8c20f70186a0e401bd,objectrank authoritybased keyword search in databases,"andrey balmin, vagelis hristidis, yannis papakonstantinou",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,o,53e9b082b7602d9703aeb3c1,objectrank authoritybased keyword search in databases,"andrey balmin, vagelis hristidis, yannis papakonstantinou",vldb,2004,o,1.0,53909f8c20f70186a0e401bd53e9b082b7602d9703aeb3c1
53909f8c20f70186a0e401cc,reverse knn search in arbitrary dimensionality,"yufei tao, dimitris papadias, xiang lian",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,r,53e9a9beb7602d970331dd27,reverse knn search in arbitrary dimensionality,"yufei tao, dimitris papadias, xiang lian",vldb,2004,r,1.0,53909f8c20f70186a0e401cc53e9a9beb7602d970331dd27
53909f8c20f70186a0e401b6,linear road a stream data management benchmark,"arvind arasu, mitch cherniack, eduardo galvez, david maier, anurag s maskey, esther ryvkina, michael stonebraker, richard tibbetts",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,l,53e99ec3b7602d970278b223,linear road a stream data management benchmark,"arvind arasu, mitch cherniack, eduardo f galvez, david maier, anurag maskey, esther ryvkina, michael stonebraker, richard tibbetts",vldb,2004,l,1.0,53909f8c20f70186a0e401b653e99ec3b7602d970278b223
53909f8c20f70186a0e401a7,rehist relative error histogram construction algorithms,"sudipto guha, kyuseok shim, jungchul woo",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,r,53e9abe5b7602d97035a2675,rehist relative error histogram construction algorithms,"sudipto guha, kyuseok shim, jungchul woo",vldb,2004,r,1.0,53909f8c20f70186a0e401a753e9abe5b7602d97035a2675
53909f8c20f70186a0e401ab,remembrance of streams past overloadsensitive management of archived streams,"sirish chandrasekaran, michael franklin",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,r,53e9ade9b7602d97037f5d25,remembrance of streams past overloadsensitive management of archived streams,"sirish chandrasekaran, michael j franklin",vldb,2004,r,1.0,53909f8c20f70186a0e401ab53e9ade9b7602d97037f5d25
53909f8c20f70186a0e4019e,"stochastic consistency, and scalable pullbased caching for erratic data stream sources","shanzhong zhu, chinya v ravishankar",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,s,53e99eaeb7602d9702779a59,"stochastic consistency, and scalable pullbased caching for erratic data sources","shanzhong zhu, chinya v ravishankar",vldb,2004,s,0.9090909090909091,53909f8c20f70186a0e4019e53e99eaeb7602d9702779a59
53909f8c20f70186a0e401f7,technology challenges in a data warehouse,ramesh bhashyam,vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,t,53e9b344b7602d9703e193aa,technology challenges in a data warehouse,ramesh bhashyam,vldb,2004,t,1.0,53909f8c20f70186a0e401f753e9b344b7602d9703e193aa
53909f8c20f70186a0e401e7,biopatentminer an information retrieval system for biomedical patents,"sougata mukherjea, bhuvan bamba",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,b,53e99ea0b7602d970276bc4d,biopatentminer an information retrieval system for biomedical patents,"sougata mukherjea, bhuvan bamba",vldb,2004,b,1.0,53909f8c20f70186a0e401e753e99ea0b7602d970276bc4d
53909f8c20f70186a0e401fa,where is business intelligence taking todays database systems,"william oconnell, andy witkowski, ramesh bhashyam, surajit chauduri",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,w,53e9989bb7602d97020d1335,where is business intelligence taking todays database systems,"william oconnell, andrew witkowski, ramesh bhashyam, surajit chaudhuri",vldb,2004,w,1.0,53909f8c20f70186a0e401fa53e9989bb7602d97020d1335
53909f8c20f70186a0e401fc,security of shared data in large systems state of the art and research directions,"arnon rosenthal, marianne winslett",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,s,53e9bc96b7602d970491374f,security of shared data in large systems state of the art and research directions,"arnon rosenthal, marianne winslett",sigmod conference,2004,s,1.0,53909f8c20f70186a0e401fc53e9bc96b7602d970491374f
53909f8c20f70186a0e40206,"an electronic patient record on steroids distributed, peertopeer, secure and privacyconscious","serge abiteboul, bogdan alexe, omar benjelloun, bogdan cautis, irini fundulaki, tova milo, arnaud sahuguet",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,a,53e9b9d3b7602d97045ca75d,"an electronic patient record on steroids distributed, peertopeer, secure and privacyconscious","serge abiteboul, bogdan alexe, omar benjelloun, bogdan cautis, irini fundulaki, tova milo, arnaud sahuguet",vldb,2004,a,1.0,53909f8c20f70186a0e4020653e9b9d3b7602d97045ca75d
53909f8c20f70186a0e40210,"compass a conceptbased web search engine for html, xml, and deep web data","jens graupmann, michael biwer, christian zimmer, patrick zimmer, matthias bender, martin theobald, gerhard weikum",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,c,53e9a4dcb7602d9702dfb89b,"compass a conceptbased web search engine for html, xml, and deep web data","jens graupmann, michael biwer, christian zimmer, patrick zimmer, matthias bender, martin theobald, gerhard weikum",vldb,2004,c,1.0,53909f8c20f70186a0e4021053e9a4dcb7602d9702dfb89b
53909f8c20f70186a0e401e4,ptime highly scalable oltp dbms for managing updateintensive stream workload,"sang k cha, changbin song",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,p,53e9ba59b7602d97046755a4,ptime highly scalable oltp dbms for managing updateintensive stream workload,"sang kyun cha, changbin song",vldb,2004,p,1.0,53909f8c20f70186a0e401e453e9ba59b7602d97046755a4
53909f8c20f70186a0e401e3,hardware acceleration in commercial databases a case study of spatial operations,"nagender bandi, chengyu sun, divyakant agrawal, amr el abbadi",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,h,53e9b8f5b7602d97044d7b07,hardware acceleration in commercial databases a case study of spatial operations,"nagender bandi, chengyu sun, amr el abbadi, divyakant agrawal",vldb,2004,h,1.0,53909f8c20f70186a0e401e353e9b8f5b7602d97044d7b07
53909f8c20f70186a0e401cd,gorder an efficient method for knn join processing,"chenyi xia, hongjun lu, beng chin ooi, jing hu",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,g,53e9a0fcb7602d97029e9bbf,gorder an efficient method for knn join processing,"chenyi xia, hongjun lu, beng chin ooi, jin hu",vldb,2004,g,1.0,53909f8c20f70186a0e401cd53e9a0fcb7602d97029e9bbf
53909f8c20f70186a0e4021e,aida an adaptive immersive data analyzer,"mehdi sharifzadeh, cyrus shahabi, bahareh navai, farid parvini, albert a rizzo",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,a,53e9a1c3b7602d9702abbece,aida an adaptive immersive data analyzer,"mehdi sharifzadeh, cyrus shahabi, bahareh navai, farid parvini, albert a rizzo",vldb,2004,a,1.0,53909f8c20f70186a0e4021e53e9a1c3b7602d9702abbece
53909f8c20f70186a0e4021a,cape continuous query engine with heterogeneousgrained adaptivity,"elke a rundensteiner, luping ding, timothy sutherland, yali zhu, brad pielech, nishant mehta",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,c,53e9a2fab7602d9702c03daf,cape continuous query engine with heterogeneousgrained adaptivity,"elke a rundensteiner, luping ding, timothy m sutherland, yali zhu, bradford pielech, nishant k mehta",vldb,2004,c,1.0,53909f8c20f70186a0e4021a53e9a2fab7602d9702c03daf
53909f8c20f70186a0e4021d,qstream deterministic querying of data streams,"sven schmidt, henrike berthold, wolfgang lehner",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,q,53e9b93eb7602d9704527232,qstream deterministic querying of data streams,"sven schmidt, henrike berthold, wolfgang lehner",vldb,2004,q,1.0,53909f8c20f70186a0e4021d53e9b93eb7602d9704527232
53909f8c20f70186a0e4021b,hifi a unified architecture for high fanin systems,"owen cooper, anil edakkunni, michael j franklin, wei hong, shawn r jeffery, sailesh krishnamurthy, fredrick reiss, shariq rizvi, eugene wu",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,h,53e9b828b7602d97043deca1,hifi a unified architecture for high fanin systems,"owen cooper, anil edakkunni, michael j franklin, wei hong, shawn r jeffery, sailesh krishnamurthy, frederick reiss, shariq rizvi, eugene wu 0002",vldb,2004,h,1.0,53909f8c20f70186a0e4021b53e9b828b7602d97043deca1
53909f8c20f70186a0e40218,chicago a test and evaluation environment for coarsegrained optimization,"tobias kraft, holger schwarz",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,c,53e9acefb7602d97036cc3aa,chicago a test and evaluation environment for coarsegrained optimization,"tobias kraft, holger schwarz",vldb,2004,c,1.0,53909f8c20f70186a0e4021853e9acefb7602d97036cc3aa
53909f8c20f70186a0e40219,svt schema validation tool for microsoft sqlserver,"ernest teniente, carles farré, toni urpí, carlos beltrán, david gañán",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,s,53e9adffb7602d9703807c1b,svt schema validation tool for microsoft sqlserver,"ernest teniente, carles farré, toni urpí, carlos beltrán, david gañán",vldb,2004,s,1.0,53909f8c20f70186a0e4021953e9adffb7602d9703807c1b
53909f8c20f70186a0e40214,trustserv a lightweight trust negotiation service,"halvard skogsrud, boualem benatallah, fabio casati, manh q dinh",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,t,53e9bbeab7602d970484292e,trustserv a lightweight trust negotiation service,"halvard skogsrud, boualem benatallah, fabio casati, manh q dinh",vldb,2004,t,1.0,53909f8c20f70186a0e4021453e9bbeab7602d970484292e
53909f8c20f70186a0e40217,cords automatic generation of correlation statistics in db2,"ihab f ilyas, volker markl, peter j haas, paul g brown, ashraf aboulnaga",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,c,53e9b062b7602d9703acad8f,cords automatic generation of correlation statistics in db2,"ihab f ilyas, volker markl, peter j haas, paul g brown, ashraf aboulnaga",vldb,2004,c,1.0,53909f8c20f70186a0e4021753e9b062b7602d9703acad8f
53909f8c20f70186a0e40213,"wscatalognet an infrastructure for creating, peering, and querying ecatalog communities","karim baïna, boualem benatallah, hyeyoung paik, farouk toumani, christophe rey, agnieszka rutkowska, bryan harianto",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,w,53e9b861b7602d970442b37a,"wscatalognet an infrastructure for creating, peering, and querying ecatalog communities","karim baïna, boualem benatallah, hyeyoung paik, farouk toumani, christophe rey, agnieszka rutkowska, bryan harianto",vldb,2004,w,1.0,53909f8c20f70186a0e4021353e9b861b7602d970442b37a
53909f8c20f70186a0e4020f,fluxquery an optimizing xquery processor for streaming xml data,"christoph koch, stefanie scherzinger, nicole schweikardt, bernhard stegmaier",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,f,53e9aa73b7602d97033e964d,fluxquery an optimizing xquery processor for streaming xml data,"christoph koch, stefanie scherzinger, nicole schweikardt, bernhard stegmaier",vldb,2004,f,1.0,53909f8c20f70186a0e4020f53e9aa73b7602d97033e964d
53909f8c20f70186a0e401fd,selfmanaging technology in database management systems,"surajit chaudhuri, benoit dageville, guy lohman",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,s,53e9a540b7602d9702e62d5d,selfmanaging technology in database management systems,"surajit chaudhuri, benoît dageville, guy m lohman",vldb,2004,s,1.0,53909f8c20f70186a0e401fd53e9a540b7602d9702e62d5d
53909f8c20f70186a0e4020e,an injection with tree awareness adding staircase join to postgresql,"sabine mayer, torsten grust, maurice van keulen, jens teubner",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004,a,53e9a44fb7602d9702d6cd99,an injection of tree awareness adding staircase join to postgresql,"sabine mayer, torsten grust, maurice van keulen, jens teubner",vldb,2004,a,0.8181818181818182,53909f8c20f70186a0e4020e53e9a44fb7602d9702d6cd99
