paper ID_df1,paper title_df1,author names_df1,publication venue_df1,year of publication_df1,index_df1,paper ID_df2,paper title_df2,author names_df2,publication venue_df2,year of publication_df2,index_df2,similarity_score
53909f8c20f70186a0e3fe97,"largescale, standardsbased earth observation imagery and web mapping services",peter baumann,vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,469,53e9b954b7602d9704542119,"largescale, standardsbased earth observation imagery and web mapping services",peter baumann,vldb,2003,4745,1.0
53909f8c20f70186a0e3fe96,irisnet an architecture for internetscale sensing services,"suman nath, amol deshpande, yan ke, phillip b gibbons, brad karp, srinivasan seshan",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,470,53e99c52b7602d9702500576,irisnet an architecture for internetscale sensing services,"suman nath, amol deshpande, yan ke, phillip b gibbons, brad karp, srinivasan seshan",vldb,2003,3336,1.0
53909f8c20f70186a0e3fe9c,"constructing and integrating datacentric web applications methods, tools, and techniques","stefano ceri, ioana manolescu",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,471,53e99f63b7602d9702832e80,"constructing and integrating datacentric web applications methods, tools, and techniques","stefano ceri, ioana manolescu",vldb,2003,3327,1.0
53909f8c20f70186a0e3fe98,privacyenhanced data management for nextgeneration ecommerce,"chris clifton, irini fundulaki, richard hull, bharat kumar, daniel lieuwen, arnaud sahuguet",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,472,53e9b802b7602d97043b82e0,privacyenhanced data management for nextgeneration ecommerce,"chris clifton, irini fundulaki, richard hull, bharat kumar, daniel f lieuwen, arnaud sahuguet",vldb,2003,3457,0.9965116279069767
53909f8c20f70186a0e3fe8f,cacheportal ii acceleration of very large scale data centerhosted databasedriven web applications,"wensyan li, oliver po, wangpin hsiung, k selçuk candan, divyakant agrawal, yusuf akca, kunihiro taniguchi",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,473,53e9b403b7602d9703ef8825,cacheportal ii acceleration of very large scale data centerhosted databasedriven web applications,"wensyan li, oliver po, wangpin hsiung, k selçuk candan, divyakant agrawal, yusuf akca, kunihiro taniguchi",vldb,2003,3981,1.0
53909f8c20f70186a0e3fe65,the tprtree an optimized spatiotemporal access method for predictive queries,"yufei tao, dimitris papadias, jimeng sun",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,474,53e9b56cb7602d97040a42d2,the tprtree an optimized spatiotemporal access method for predictive queries,"yufei tao, dimitris papadias, jimeng sun",vldb,2003,3108,1.0
53909f8c20f70186a0e3fe57,the ndtree a dynamic indexing technique for multidimensional nonordered discrete data spaces,"gang qian, qiang zhu, qiang xue, sakti pramanik",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,475,53e9b4c4b7602d9703fe19f2,the ndtree a dynamic indexing technique for multidimensional nonordered discrete data spaces,"gang qian, qiang zhu, qiang xue, sakti pramanik",vldb,2003,3861,1.0
53909f8c20f70186a0e3fe66,query processing in spatial network databases,"dimitris papadias, jun zhang, nikos mamoulis, yufei tao",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,476,53e9b4b4b7602d9703fcbc3d,query processing in spatial network databases,"dimitris papadias, jun zhang 0005, nikos mamoulis, yufei tao",vldb,2003,3659,0.9736842105263157
53909f8c20f70186a0e3fe85,a system for keyword proximity search on xml databases,"andrey balmin, vagelis hristidis, nick koudas, yannis papakonstantinou, divesh srivastava, tianqiu wang",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,477,53e9b699b7602d970420d8f8,a system for keyword proximity search on xml databases,"andrey balmin, vagelis hristidis, nick koudas, yannis papakonstantinou, divesh srivastava, tianqiu wang",vldb,2003,4246,1.0
53909f8c20f70186a0e3fe56,supporting frequent updates in rtrees a bottomup approach,"mong li lee, wynne hsu, christian s jensen, bin cui, keng lik teo",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,478,53e99d4bb7602d97025ff767,supporting frequent updates in rtrees a bottomup approach,"mongli lee, wynne hsu, christian s jensen, bin cui, keng lik teo",vldb,2003,4699,0.9898305084745762
53909f8c20f70186a0e3fe86,xissr xml indexing and storage system using rdbms,"philip j harding, quanzhong li, bongki moon",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,479,53e9ada5b7602d97037a57ed,xissr xml indexing and storage system using rdbms,"philip j harding, quanzhong li, bongki moon",vldb,2003,3977,1.0
53909f8c20f70186a0e3fe5e,lachesis robust database storage management based on devicespecific performance characteristics,"jiri schindler, anastassia ailamaki, gregory r ganger",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,480,53e9b83fb7602d97043fafc2,lachesis robust database storage management based on devicespecific performance characteristics,"jiri schindler, anastassia ailamaki, gregory r ganger",vldb,2003,4428,1.0
53909f8c20f70186a0e3fe6a,efficient irstyle keyword search over relational databases,"vagelis hristidis, luis gravano, yannis papakonstantinou",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,481,53e9bd87b7602d9704a2f764,efficient irstyle keyword search over relational databases,"vagelis hristidis, luis gravano, yannis papakonstantinou",vldb,2003,3835,1.0
53909f8c20f70186a0e3fe95,chipsecured data access reconciling access rights with data encryption,"luc bouganim, françois dang ngoc, philippe pucheral, lilan wu",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,482,53e9a52cb7602d9702e4eaeb,chipsecured data access reconciling access rights with data encryption,"luc bouganim, françois dang ngoc, philippe pucheral, lilan wu",vldb,2003,3459,1.0
53909f8c20f70186a0e3fe9a,data stream query processing a tutorial,"nick koudas, divesh srivastava",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,483,53e9b8cdb7602d97044b07a0,data stream query processing a tutorial,"nick koudas, divesh srivastava",vldb,2003,3849,1.0
53909f8c20f70186a0e3fe9b,grid data management systems  services,"arun jagatheesan, reagan moore, norman w paton, paul watson",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,484,53e9a81fb7602d9703166b36,grid data management systems  services,"arun jagatheesan, reagan moore, norman w paton, paul watson",vldb,2003,4448,1.0
53909f8c20f70186a0e3fe94,quiet continuous querydriven index tuning,"kaiuwe sattler, ingolf geist, eike schallehn",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,485,53e9bb3db7602d9704779b65,quiet continuous querydriven index tuning,"kaiuwe sattler, ingolf geist, eike schallehn",vldb,2003,3495,1.0
53909f8c20f70186a0e3fe99,the semantic web semantics for data on the web,"stefan decker, vipul kashyap",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,486,53e9abebb7602d97035a8555,the semantic web semantics for data on the web,"stefan decker, vipul kashyap",vldb,2003,3960,1.0
53909f8c20f70186a0e3fe90,atlas a small but complete sql extension for data mining and data streams,"haixun wang, carlo zaniolo, chang richard luo",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,487,53e9a0a6b7602d970298f3c0,atlas a small but complete sql extension for data mining and data streams,"haixun wang, carlo zaniolo, chang luo",vldb,2003,3868,0.9461538461538461
53909f8c20f70186a0e3fe55,locking protocols for materialized aggregate join views,"gang luo, jeffrey f naughton, curt j ellmann, michael w watzke",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,488,53e9b911b7602d97044fa6aa,locking protocols for materialized aggregate join views,"gang luo, jeffrey f naughton, curt j ellmann, michael watzke",vldb,2003,3863,0.9948275862068965
53909f8c20f70186a0e3fe8d,stopss semantic toronto publishsubscribe system,"milenko petrovic, ioana burcea, hansarno jacobsen",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,489,53e9acc4b7602d970369fcba,stopss semantic toronto publishsubscribe system,"milenko petrovic, ioana burcea, hansarno jacobsen",vldb,2003,4447,1.0
53909f8c20f70186a0e3fe87,implementing xquery 10 the galax experience,"mary fernández, jérôme siméon, byron choi, amélie marian, gargi sur",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,490,53e9a1e1b7602d9702add6b4,implementing xquery 10 the galax experience,"mary f fernández, jérôme siméon, byron choi, amélie marian, gargi sur",vldb,2003,3115,0.9949999999999999
53909f8c20f70186a0e3fe69,operator scheduling in a data stream manager,"don carney, uğur çetintemel, alex rasin, stan zdonik, mitch cherniack, mike stonebraker",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,491,53e9a145b7602d9702a367b8,operator scheduling in a data stream manager,"donald carney, ugur çetintemel, alex rasin, stanley b zdonik, mitch cherniack, michael stonebraker",vldb,2003,4277,0.9202127659574467
53909f8c20f70186a0e3fe84,xquec pushing queries to compressed xml data,"andrei arion, angela bonifati, gianni costa, sandra daguanno, ioana manolescu, andrea pugliese",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,492,53e9a576b7602d9702e9c502,xquec pushing queries to compressed xml data,"andrei arion, angela bonifati, gianni costa, sandra daguanno, ioana manolescu, andrea pugliese",vldb,2003,3352,1.0
53909f8c20f70186a0e3fe61,a dependability benchmark for oltp application environments,"marco vieira, henrique madeira",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,493,53e9aa02b7602d970336e21f,a dependability benchmark for oltp application environments,"marco vieira, henrique madeira",vldb,2003,3334,1.0
53909f8c20f70186a0e3fe6b,merging models based on given correspondences,"rachel a pottinger, philip a bernstein",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,495,53e9a8eab7602d97032392e8,merging models based on given correspondences,"rachel pottinger, philip a bernstein",vldb,2003,3371,1.0
53909f8c20f70186a0e3fe79,integrated data management for mobile services in the real world,"c hage, c s jensen, t b pedersen, l speicys, i timko",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,496,53e9a3a5b7602d9702cb4c0c,integrated data management for mobile services in the real world,"christian hage, christian s jensen, torben bach pedersen, laurynas speicys, igor timko",vldb,2003,3123,0.8561643835616438
53909f8c20f70186a0e3fe5f,cache tables paving the way for an adaptive database cache,"mehmet altinel, christof bornhövd, sailesh krishnamurthy, c mohan, hamid pirahesh, berthold reinwald",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,497,53e9a1a1b7602d9702a963ef,cache tables paving the way for an adaptive database cache,"mehmet altinel, christof bornhövd, sailesh krishnamurthy, c mohan, hamid pirahesh, berthold reinwald",vldb,2003,3871,1.0
53909f8c20f70186a0e3fe78,xml schemas in oracle xml db,"ravi murthy, sandeepan banerjee",vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,498,53e9bd18b7602d97049a1bc4,xml schemas in oracle xml db,"ravi murthy, sandeepan banerjee",vldb,2003,3976,1.0
53909f8c20f70186a0e3fe7a,web services industrial session,l f cabrera,vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,499,53e99acab7602d970234c84c,web services industrial session,felipe cabrera,vldb,2003,4018,0.85
53909f8c20f70186a0e3fe7c,commercial use of database technology,harald schöning,vldb 03 proceedings of the 29th international conference on very large data bases  volume 29,2003,500,53e9ac6fb7602d970363f75f,commercial use of database technology,harald schöning,vldb,2003,3382,1.0
