paper ID_df1,paper title_df1,author names_df1,publication venue_df1,year of publication_df1,index_df1,key,paper ID_df2,paper title_df2,author names_df2,publication venue_df2,year of publication_df2,index_df2,common_authors,num_authors_df1,num_authors_df2,similarity_score,ID
53909f6920f70186a0e3a9c4,rtmonitor realtime data monitoring using mobile agent technologies,"kamyiu lam, alan kwan, krithi ramamritham",vldb 02 proceedings of the 28th international conference on very large data bases,2002,343,1,53e9b708b7602d970429b70d,rtmonitor realtime data monitoring using mobile agent technologies,"kamyiu lam, alan kwan, krithi ramamritham",vldb,2002,3090,"{'alan kwan', 'krithi ramamritham', 'kamyiu lam'}",3,3,1.0,53909f6920f70186a0e3a9c453e9b708b7602d970429b70drtmonitor realtime data monitoring using mobile agent technologiesrtmonitor realtime data monitoring using mobile agent technologies
53909f6920f70186a0e3a9cd,champagne data change propagation for heterogeneous information systems,"ralf rantzau, carmen constantinescu, uwe heinkel, holger meinecke",vldb 02 proceedings of the 28th international conference on very large data bases,2002,348,1,53e99959b7602d9702199fc1,champagne data change propagation for heterogeneous information systems,"ralf rantzau, carmen constantinescu, uwe heinkel, holger meinecke",vldb,2002,4124,"{'holger meinecke', 'uwe heinkel', 'ralf rantzau', 'carmen constantinescu'}",4,4,1.0,53909f6920f70186a0e3a9cd53e99959b7602d9702199fc1champagne data change propagation for heterogeneous information systemschampagne data change propagation for heterogeneous information systems
53909f6920f70186a0e3a9cf,atopss a publishsubscribe system supporting approximate matching,"haifeng liu, harno jacobsen",vldb 02 proceedings of the 28th international conference on very large data bases,2002,349,1,53e9ad8db7602d9703784a16,atopss a publishsubscribe system supporting imperfect information processing,"haifeng liu, hansarno jacobsen",vldb,2004,3764,{'haifeng liu'},2,2,0.5982758620689654,53909f6920f70186a0e3a9cf53e9ad8db7602d9703784a16atopss a publishsubscribe system supporting approximate matchingatopss a publishsubscribe system supporting imperfect information processing
53909f6920f70186a0e3a9c9,banks browsing and keyword searching in relational databases,"b aditya, gaurav bhalotia, soumen chakrabarti, arvind hulgeri, charuta nakhe, parag parag, s sudarshan",vldb 02 proceedings of the 28th international conference on very large data bases,2002,350,1,53e99cb5b7602d970256a2e4,banks browsing and keyword searching in relational databases,"b aditya, gaurav bhalotia, soumen chakrabarti, arvind hulgeri, charuta nakhe, parag, s sudarshan 0001",vldb,2002,4245,"{'gaurav bhalotia', 'arvind hulgeri', 'charuta nakhe', 'soumen chakrabarti', 'b aditya'}",7,7,0.9831460674157303,53909f6920f70186a0e3a9c953e99cb5b7602d970256a2e4banks browsing and keyword searching in relational databasesbanks browsing and keyword searching in relational databases
53909f6920f70186a0e3a9ca,active xml peertopeer data and web services integration,"serge abitrboul, omar benjellourn, ioana manolescu, tova milo, roger weber",vldb 02 proceedings of the 28th international conference on very large data bases,2002,351,1,53e99894b7602d97020d08a1,active xml peertopeer data and web services integration,"serge abiteboul, omar benjelloun, ioana manolescu, tova milo, roger weber",vldb,2002,3797,"{'roger weber', 'ioana manolescu', 'tova milo'}",5,5,0.9554054054054053,53909f6920f70186a0e3a9ca53e99894b7602d97020d08a1active xml peertopeer data and web services integrationactive xml peertopeer data and web services integration
53909f6920f70186a0e3a9b7,xmark a benchmark for xml data management,"albrecht schmidt, florian waas, martin kersten, michael j carey, ioana manolescu, ralph busse",vldb 02 proceedings of the 28th international conference on very large data bases,2002,352,1,53e99f0ab7602d97027da91e,xmark a benchmark for xml data management,"albrecht schmidt 0002, florian waas, martin l kersten, michael j carey, ioana manolescu, ralph busse",vldb,2002,3355,"{'ioana manolescu', 'michael j carey', 'ralph busse', 'florian waas'}",6,6,0.9774193548387096,53909f6920f70186a0e3a9b753e99f0ab7602d97027da91exmark a benchmark for xml data managementxmark a benchmark for xml data management
53909f6920f70186a0e3a9cb,legodb customizing relational storage for xml documents,"philip bohannon, juliana freire, jayant r haritsa, prasan roy, jérôme siméon",vldb 02 proceedings of the 28th international conference on very large data bases,2002,353,1,53e99e1ab7602d97026dd7ff,legodb customizing relational storage for xml documents,"philip bohannon, juliana freire, jayant r haritsa, maya ramanath, prasan roy, jérôme siméon",vldb,2002,3383,"{'jayant r haritsa', 'jérôme siméon', 'prasan roy', 'philip bohannon', 'juliana freire'}",5,6,0.9582278481012658,53909f6920f70186a0e3a9cb53e99e1ab7602d97026dd7fflegodb customizing relational storage for xml documentslegodb customizing relational storage for xml documents
53909f6920f70186a0e3a9ce,alias an active learning led interactive deduplication system,"sunita sarawagi, anuradha bhamidipaty, alok kirpal, chandra mouli",vldb 02 proceedings of the 28th international conference on very large data bases,2002,354,1,53e9ae69b7602d970388616d,alias an active learning led interactive deduplication system,"sunita sarawagi, anuradha bhamidipaty, alok kirpal, chandra mouli",vldb,2002,3129,"{'chandra mouli', 'sunita sarawagi', 'alok kirpal', 'anuradha bhamidipaty'}",4,4,1.0,53909f6920f70186a0e3a9ce53e9ae69b7602d970388616dalias an active learning led interactive deduplication systemalias an active learning led interactive deduplication system
53909f6920f70186a0e3a9cc,entrans a system for flexible consistency maintenance in directory applications,"anandi herlekar, atul deopujari, krithi ramamritham, shyamsunder gopale, shridhar shukla",vldb 02 proceedings of the 28th international conference on very large data bases,2002,355,1,53e99db1b7602d9702672eb1,entrans a system for flexible consistency maintenance in directory applications,"anandi herlekar, atul deopujari, krithi ramamritham, shaymsunder gopale, shridhar shukla",vldb,2002,4424,"{'shridhar shukla', 'krithi ramamritham', 'anandi herlekar', 'atul deopujari'}",5,5,0.9703703703703703,53909f6920f70186a0e3a9cc53e99db1b7602d9702672eb1entrans a system for flexible consistency maintenance in directory applicationsentrans a system for flexible consistency maintenance in directory applications
53909f6920f70186a0e3a9c7,gembase a geometric mediator for brain analysis with surface ensembles,"simone santini, amarnath gupta",vldb 02 proceedings of the 28th international conference on very large data bases,2002,357,1,53e9ba8ab7602d97046b10c1,gembase a geometric mediator for brain analysis with surface ensembles,"simone santini, amarnath gupta",vldb,2002,3995,"{'simone santini', 'amarnath gupta'}",2,2,1.0,53909f6920f70186a0e3a9c753e9ba8ab7602d97046b10c1gembase a geometric mediator for brain analysis with surface ensemblesgembase a geometric mediator for brain analysis with surface ensembles
53909f6920f70186a0e3a9c1,selfserv a platform for rapid composition of web services in a peertopeer environment,"quan z sheng, boualem benatallah, marlon dumas, eileen oiyan mak",vldb 02 proceedings of the 28th international conference on very large data bases,2002,358,1,53e9bb3db7602d970477b953,selfserv a platform for rapid composition of web services in a peertopeer environment,"quan z sheng, boualem benatallah, marlon dumas, eileen oiyan mak",vldb,2002,3100,"{'marlon dumas', 'quan z sheng', 'boualem benatallah', 'eileen oiyan mak'}",4,4,1.0,53909f6920f70186a0e3a9c153e9bb3db7602d970477b953selfserv a platform for rapid composition of web services in a peertopeer environmentselfserv a platform for rapid composition of web services in a peertopeer environment
53909f6920f70186a0e3a9ba,the rubicon of smart data,roger king,vldb 02 proceedings of the 28th international conference on very large data bases,2002,360,1,53e9b5fab7602d970414bcc9,the rubicon of smart data,roger king,vldb,2002,3316,{'roger king'},1,1,1.0,53909f6920f70186a0e3a9ba53e9b5fab7602d970414bcc9the rubicon of smart datathe rubicon of smart data
53909f6920f70186a0e3a9b1,a new passenger support system for public transport using mobile database access,"koichi goto, yahiko kambayashi",vldb 02 proceedings of the 28th international conference on very large data bases,2002,361,1,53e99b4ab7602d97023ee663,integration of electronic tickets and personal guide system for public transport using mobile terminals,"koichi goto, yahiko kambayashi",sigmod conference,2003,4669,"{'koichi goto', 'yahiko kambayashi'}",2,2,0.51,53909f6920f70186a0e3a9b153e99b4ab7602d97023ee663a new passenger support system for public transport using mobile database accessintegration of electronic tickets and personal guide system for public transport using mobile terminals
53909f6920f70186a0e3a99d,a logical framework for scheduling workflows under resource allocation constraints,"pinar senkul, michael kifer, ismail h toroslu",vldb 02 proceedings of the 28th international conference on very large data bases,2002,364,1,53e9b0dfb7602d9703b5cb15,a logical framework for scheduling workflows under resource allocation constraints,"pinar senkul, michael kifer, ismail hakki toroslu",vldb,2002,3476,"{'michael kifer', 'pinar senkul'}",3,3,0.963265306122449,53909f6920f70186a0e3a99d53e9b0dfb7602d9703b5cb15a logical framework for scheduling workflows under resource allocation constraintsa logical framework for scheduling workflows under resource allocation constraints
53909f6920f70186a0e3a9a4,quotient cube how to summarize the semantics of a data cube,"laks v s lakshmanan, jian pei, jiawei han",vldb 02 proceedings of the 28th international conference on very large data bases,2002,366,1,53e9be50b7602d9704b0d16a,quotient cube how to summarize the semantics of a data cube,"laks v s lakshmanan, jian pei, jiawei han",vldb,2002,3362,"{'laks v s lakshmanan', 'jiawei han', 'jian pei'}",3,3,1.0,53909f6920f70186a0e3a9a453e9be50b7602d9704b0d16aquotient cube how to summarize the semantics of a data cubequotient cube how to summarize the semantics of a data cube
53909f6920f70186a0e3a97a,shooting stars in the sky an online algorithm for skyline queries,"donald kossmann, frank ramsak, steffen rost",vldb 02 proceedings of the 28th international conference on very large data bases,2002,368,1,53e9bddbb7602d9704a89971,shooting stars in the sky an online algorithm for skyline queries,"donald kossmann, frank ramsak, steffen rost",vldb,2002,3135,"{'donald kossmann', 'steffen rost', 'frank ramsak'}",3,3,1.0,53909f6920f70186a0e3a97a53e9bddbb7602d9704a89971shooting stars in the sky an online algorithm for skyline queriesshooting stars in the sky an online algorithm for skyline queries
53909f6920f70186a0e3a989,how to summarize the universe dynamic maintenance of quantiles,"anna c gilbert, yannis kotidis, s muthukrishnan, martin j strauss",vldb 02 proceedings of the 28th international conference on very large data bases,2002,370,1,53e9aa24b7602d9703393716,how to summarize the universe dynamic maintenance of quantiles,"anna c gilbert, yannis kotidis, s muthukrishnan, martin strauss",vldb,2002,4283,"{'yannis kotidis', 'anna c gilbert', 's muthukrishnan'}",4,4,0.9898305084745762,53909f6920f70186a0e3a98953e9aa24b7602d9703393716how to summarize the universe dynamic maintenance of quantileshow to summarize the universe dynamic maintenance of quantiles
53909f6920f70186a0e3a97e,multidimensional regression analysis of timeseries data streams,"yixin chen, guozhu dong, jiawei han, benjamin w wah, jianyong wang",vldb 02 proceedings of the 28th international conference on very large data bases,2002,372,1,53e99c29b7602d97024d83cf,multidimensional regression analysis of timeseries data streams,"yixin chen, guozhu dong, jiawei han, benjamin w wah, jianyong wang",vldb,2002,4740,"{'yixin chen', 'jianyong wang', 'guozhu dong', 'jiawei han', 'benjamin w wah'}",5,5,1.0,53909f6920f70186a0e3a97e53e99c29b7602d97024d83cfmultidimensional regression analysis of timeseries data streamsmultidimensional regression analysis of timeseries data streams
53909f6920f70186a0e3a976,a transducerbased xml query processor,"bertram ludäscher, pratik mukhopadhyay, yannis papakonstantinou",vldb 02 proceedings of the 28th international conference on very large data bases,2002,374,1,53e9ba64b7602d9704681352,a transducerbased xml query processor,"bertram ludäscher, pratik mukhopadhyay, yannis papakonstantinou",vldb,2002,4458,"{'bertram ludäscher', 'pratik mukhopadhyay', 'yannis papakonstantinou'}",3,3,1.0,53909f6920f70186a0e3a97653e9ba64b7602d9704681352a transducerbased xml query processora transducerbased xml query processor
53909f6920f70186a0e3a978,retree an efficient index structure for regular expressions,"cheeyong chan, minos garofalakis, rajeev rastogi",vldb 02 proceedings of the 28th international conference on very large data bases,2002,375,1,53e9b46fb7602d9703f6e2e2,retree an efficient index structure for regular expressions,"chee yong chan, minos n garofalakis, rajeev rastogi",vldb,2002,3759,{'rajeev rastogi'},3,3,0.9562499999999999,53909f6920f70186a0e3a97853e9b46fb7602d9703f6e2e2retree an efficient index structure for regular expressionsretree an efficient index structure for regular expressions
53909f6920f70186a0e3a965,selftuning database technology and information services from wishful thinking to viable engineering,"gerhard weikum, axel moenkeberg, christof hasse, peter zabback",vldb 02 proceedings of the 28th international conference on very large data bases,2002,376,1,53e9bd46b7602d97049d5bf6,selftuning database technology and information services from wishful thinking to viable engineering,"gerhard weikum, axel mönkeberg, christof hasse, peter zabback",vldb,2002,4290,"{'gerhard weikum', 'peter zabback', 'christof hasse'}",4,4,0.9666666666666666,53909f6920f70186a0e3a96553e9bd46b7602d97049d5bf6selftuning database technology and information services from wishful thinking to viable engineeringselftuning database technology and information services from wishful thinking to viable engineering
