paper ID,paper title,author names,publication venue,year of publication,index
558cf4cde4b00b95a766fe2a,acm sigmod record,michael franklin,acm sigmod record,1998,1227
539087ef20f70186a0d6c8e9,standards in practice,"andrew eisenberg, jim melton",acm sigmod record,1998,1231
539087ef20f70186a0d6c8e1,report on the 5th international workshop on knowledge representation meets databases krdb98,"alex borgida, vinay k chaudhri, martin staudt",acm sigmod record,1998,1238
539087ef20f70186a0d6d859,the complexity of query reliability,"erich grädel, yuri gurevich, colin hirsch",pods 98 proceedings of the seventeenth acm sigactsigmodsigart symposium on principles of database systems,1998,1239
539087f320f70186a0d6f791,efficiently sequencing taperesident jobs,"sachin more, s muthukrishnan, elizabeth shriver",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1240
539087f320f70186a0d6f796,reasoning about nested functional dependencies,"carmem s hara, susan b davidson",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1241
539087f320f70186a0d6f799,minimal data upgrading to prevent inference and association attacks,"steven dawson, sabrina de capitani di vimercati, patrick lincoln, pierangela samarati",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1242
539087f320f70186a0d6f790,hypertree decompositions and tractable queries,"georg gottlob, nicola leone, francesco scarcello",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1243
539087f320f70186a0d6f79a,a framework for measuring changes in data characteristics,"venkatesh ganti, johannes gehrke, raghu ramakrishnan",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1244
539087f320f70186a0d6f798,exact and approximate aggregation in constraint query languages,"michael benedikt, leonid libkin",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1245
539087f320f70186a0d6f79b,least expected cost query optimization an exercise in utility,"francis chu, joseph y halpern, praveen seshadri",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1246
539087f320f70186a0d6f79f,querying aggregate data,"stéphane grumbach, maurizio rafanelli, leonardo tininini",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1247
539087f320f70186a0d6f7a3,type inference for queries on semistructured data,"tova milo, dan suciu",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1248
539087f320f70186a0d6f79c,inherent complexity of recursive queries,stavros cosmadakis,pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1249
539087f320f70186a0d6f7a2,query automata,"frank neven, thomas schwentick",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1251
539087f320f70186a0d6f7a0,applications of linear algebra in information retrieval and hypertext analysis,"jon kleinberg, andrew tomkins",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1252
539087f320f70186a0d6f7a9,correctness in general configurations of transactional components,"gustavo alonso, armin feßler, guy pardon, hansjörg schek",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1253
539087f320f70186a0d6f7ab,atomicity with incompatible presumptions,"yousef j alhoumaily, panos k chrysanthis",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1255
539087f320f70186a0d6f7a4,queries with incomplete answers over semistructured data,"yaron kanza, werner nutt, yehoshua sagiv",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1256
539087f320f70186a0d6f7ae,locality preserving dictionaries theory  application to clustering in databases,vijayshankar raman,pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1257
539087f320f70186a0d6f7b0,group updates for relaxed heightbalanced trees,"lauri malmi, eljas soisalonsoininen",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1258
539087f320f70186a0d6f795,type inference in the polymorphic relational algebra,"jan van den bussche, emmanuel waller",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1259
539087f320f70186a0d6f7ad,windowaccumulated subsequence matching problem is linear,"luc boasson, patrick cegielski, irène guessarian, yuri matiyasevich",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1260
539087f320f70186a0d6f7af,on twodimensional indexability and optimal range search indexing,"lars arge, vasilis samoladas, jeffrey scott vitter",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1262
539087f320f70186a0d6f79d,rewriting aggregate queries using views,"sara cohen, werner nutt, alexander serebrenik",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1263
539087f320f70186a0d6f7aa,"workflow, transactions and datalog",anthony j bonner,pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1264
539087f320f70186a0d6f794,consistent query answers in inconsistent databases,"marcelo arenas, leopoldo bertossi, jan chomicki",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1265
539087f320f70186a0d6f7a7,on indexing mobile objects,"george kollios, dimitrios gunopulos, vassilis j tsotras",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1266
539087f320f70186a0d6f7ac,concurrency control and recovery in transactional process management,"heiko schuldt, gustavo alonso, hansjörg schek",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1267
539087f320f70186a0d6f7a5,fast timeseries searching with scaling and shifting,"kelvin kam wing chu, man hon wong",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1268
539087f320f70186a0d6f7a8,using ldap directory caches,"sophie cluet, olga kapitskaia, divesh srivastava",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1269
539087f320f70186a0d6f792,processing and optimization of multiway spatial joins using rtrees,"dimitris papadias, nikos mamoulis, yannis theodoridis",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1270
558f35d70cf222bc17bc1b86,acm sigmod record,"susan davidson, christos faloutsos",acm sigmod record,1999,1271
539087f320f70186a0d6f79e,on the complexity of the viewselection problem,"howard karloff, milena mihail",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1272
539087f320f70186a0d6f797,open problems in electronic commerce,j d tygar,pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1273
539087f320f70186a0d6f78f,tracking join and selfjoin sizes in limited storage,"noga alon, phillip b gibbons, yossi matias, mario szegedy",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1274
539087f320f70186a0d6f793,interaction between path and type constraints,"peter buneman, wenfie fan, scott weinstein",pods 99 proceedings of the eighteenth acm sigmodsigactsigart symposium on principles of database systems,1999,1275
539087f320f70186a0d6f861,logical logging to extend recovery to new domains,"david lomet, mark tuttle",sigmod 99 proceedings of the 1999 acm sigmod international conference on management of data,1999,1276
539087f320f70186a0d6f85d,efficient concurrency control in multidimensional access methods,"kaushik chakrabarti, sharad mehrotra",sigmod 99 proceedings of the 1999 acm sigmod international conference on management of data,1999,1277
539087f320f70186a0d6f864,belief reasoning in mls deductive databases,hasan m jamil,sigmod 99 proceedings of the 1999 acm sigmod international conference on management of data,1999,1278
539087f320f70186a0d6f85e,snakes and sandwiches optimal clustering strategies for a data warehouse,"h v jagadish, laks v s lakshmanan, divesh srivastava",sigmod 99 proceedings of the 1999 acm sigmod international conference on management of data,1999,1279
539087f320f70186a0d6f85b,integration of spatial join algorithms for processing multiple inputs,"nikos mamoulis, dimitris papadias",sigmod 99 proceedings of the 1999 acm sigmod international conference on management of data,1999,1280
539087f320f70186a0d6f866,querying network directories,"h v jagadish, laks v s lakshmanan, tova milo, divesh srivastava, dimitra vista",sigmod 99 proceedings of the 1999 acm sigmod international conference on management of data,1999,1281
539087f320f70186a0d6f863,update propagation protocols for replicated databates,"yuri breitbart, raghavan komondoor, rajeev rastogi, s seshadri, avi silberschatz",sigmod 99 proceedings of the 1999 acm sigmod international conference on management of data,1999,1282
